Advent of Code - Day 15
Opening file C:/Users/aforgiel/source/repos/AdventOfCode2023/AdventOfCodeDay15/input.txt
Steps: 4000
[0001] tsqxjb=8 => 65, label: tsqxjb, instruction: 2, length: 8, box: 44
[3597] gnx=6 => 240, label: gnx, instruction: 2, length: 6, box: 221
[3598] vf=4 => 205, label: vf, instruction: 2, length: 4, box: 252
[3599] qpnf- => 98, label: qpnf, instruction: 1, length: 0, box: 21
[3600] sxs=1 => 252, label: sxs, instruction: 2, length: 1, box: 30
[3601] vl=6 => 21, label: vl, instruction: 2, length: 6, box: 98
[3602] dlnc- => 222, label: dlnc, instruction: 1, length: 0, box: 209
[3603] fvd- => 93, label: fvd, instruction: 1, length: 0, box: 96
[3604] gt- => 168, label: gt, instruction: 1, length: 0, box: 251
[3605] hng=2 => 188, label: hng, instruction: 2, length: 2, box: 237
[3606] ts- => 4, label: ts, instruction: 1, length: 0, box: 151
[3607] xzbll- => 137, label: xzbll, instruction: 1, length: 0, box: 204
[3608] prdgn- => 200, label: prdgn, instruction: 1, length: 0, box: 27
[3609] cp- => 96, label: cp, instruction: 1, length: 0, box: 51
[3610] bsxfk=5 => 144, label: bsxfk, instruction: 2, length: 5, box: 110
[3611] qfmjv- => 65, label: qfmjv, instruction: 1, length: 0, box: 4
[3612] bjt=1 => 62, label: bjt, instruction: 2, length: 1, box: 32
[3613] mhr- => 68, label: mhr, instruction: 1, length: 0, box: 215
[3614] mzqmg=2 => 171, label: mzqmg, instruction: 2, length: 2, box: 252
[3615] chhq=3 => 180, label: chhq, instruction: 2, length: 3, box: 244
[3616] gbv- => 28, label: gbv, instruction: 1, length: 0, box: 47
[3617] shxm- => 205, label: shxm, instruction: 1, length: 0, box: 208
[3618] fc- => 70, label: fc, instruction: 1, length: 0, box: 185
[3619] qkk=3 => 167, label: qkk, instruction: 2, length: 3, box: 135
[3620] jrt=4 => 1, label: jrt, instruction: 2, length: 4, box: 176
[3621] fhx- => 67, label: fhx, instruction: 1, length: 0, box: 230
[3622] bq- => 80, label: bq, instruction: 1, length: 0, box: 35
[3623] hlx- => 137, label: hlx, instruction: 1, length: 0, box: 204
[3624] nfdkq=2 => 211, label: nfdkq, instruction: 2, length: 2, box: 36
[3625] cs- => 195, label: cs, instruction: 1, length: 0, box: 102
[3626] jtc- => 222, label: jtc, instruction: 1, length: 0, box: 209
[3627] sx=1 => 73, label: sx, instruction: 2, length: 1, box: 203
[3628] ggd- => 191, label: ggd, instruction: 1, length: 0, box: 162
[3629] jvtl- => 157, label: jvtl, instruction: 1, length: 0, box: 160
[3630] ctbxs=4 => 117, label: ctbxs, instruction: 2, length: 4, box: 164
[3631] nrrr=8 => 25, label: nrrr, instruction: 2, length: 8, box: 4
[3632] gdg=3 => 242, label: gdg, instruction: 2, length: 3, box: 114
[3633] cdq=7 => 220, label: cdq, instruction: 2, length: 7, box: 88
[3634] gcz=3 => 84, label: gcz, instruction: 2, length: 3, box: 148
[3635] jc=1 => 251, label: jc, instruction: 2, length: 1, box: 61
[3636] ggd- => 191, label: ggd, instruction: 1, length: 0, box: 162
[3637] hm- => 242, label: hm, instruction: 1, length: 0, box: 165
[3638] fn- => 177, label: fn, instruction: 1, length: 0, box: 116
[3639] prdgn=9 => 33, label: prdgn, instruction: 2, length: 9, box: 27
[3640] zsfls=7 => 166, label: zsfls, instruction: 2, length: 7, box: 226
[3641] bbjb=6 => 67, label: bbjb, instruction: 2, length: 6, box: 208
[3642] bjf=6 => 229, label: bjf, instruction: 2, length: 6, box: 50
[3643] tl=6 => 147, label: tl, instruction: 2, length: 6, box: 32
[3644] hbh=7 => 54, label: hbh, instruction: 2, length: 7, box: 114
[3645] vsck- => 68, label: vsck, instruction: 1, length: 0, box: 215
[3646] pmgjkd- => 154, label: pmgjkd, instruction: 1, length: 0, box: 205
[3647] knb=1 => 169, label: knb, instruction: 2, length: 1, box: 43
[3648] khnv- => 132, label: khnv, instruction: 1, length: 0, box: 23
[3649] xn- => 35, label: xn, instruction: 1, length: 0, box: 198
[3650] fzfg=5 => 63, label: fzfg, instruction: 2, length: 5, box: 61
[3651] sntf- => 168, label: sntf, instruction: 1, length: 0, box: 251
[3652] bsxfk- => 75, label: bsxfk, instruction: 1, length: 0, box: 110
[3653] rvv- => 187, label: rvv, instruction: 1, length: 0, box: 222
[3654] shb- => 186, label: shb, instruction: 1, length: 0, box: 237
[3655] bj- => 105, label: bj, instruction: 1, length: 0, box: 172
[3656] spmz=5 => 108, label: spmz, instruction: 2, length: 5, box: 202
[3657] bfvzh- => 29, label: bfvzh, instruction: 1, length: 0, box: 32
[3658] pjtzxc- => 0, label: pjtzxc, instruction: 1, length: 0, box: 211
[3659] vkqzk=6 => 74, label: vkqzk, instruction: 2, length: 6, box: 247
[3660] rx=4 => 59, label: rx, instruction: 2, length: 4, box: 170
[3661] vfh=2 => 83, label: vfh, instruction: 2, length: 2, box: 164
[3662] rzd=5 => 146, label: rzd, instruction: 2, length: 5, box: 48
[3663] hkh- => 72, label: hkh, instruction: 1, length: 0, box: 155
[3664] zmd=3 => 171, label: zmd, instruction: 2, length: 3, box: 11
[3665] sb- => 162, label: sb, instruction: 1, length: 0, box: 85
[3666] ltxz- => 79, label: ltxz, instruction: 1, length: 0, box: 50
[3667] msc- => 112, label: msc, instruction: 1, length: 0, box: 67
[3668] zsrs=6 => 5, label: zsrs, instruction: 2, length: 6, box: 82
[3669] lh- => 17, label: lh, instruction: 1, length: 0, box: 212
[3670] jvzb=5 => 158, label: jvzb, instruction: 2, length: 5, box: 188
[3671] hhp- => 189, label: hhp, instruction: 1, length: 0, box: 192
[3672] rj- => 121, label: rj, instruction: 1, length: 0, box: 188
[3673] bqq- => 17, label: bqq, instruction: 1, length: 0, box: 212
[3674] zvzc- => 170, label: zvzc, instruction: 1, length: 0, box: 221
[3675] dhb=1 => 236, label: dhb, instruction: 2, length: 1, box: 14
[3676] hz- => 159, label: hz, instruction: 1, length: 0, box: 130
[3677] rs- => 162, label: rs, instruction: 1, length: 0, box: 85
[3678] cqrh=4 => 111, label: cqrh, instruction: 2, length: 4, box: 94
[3679] gd- => 152, label: gd, instruction: 1, length: 0, box: 235
[3680] gkxmct- => 139, label: gkxmct, instruction: 1, length: 0, box: 174
[3681] frvmt- => 124, label: frvmt, instruction: 1, length: 0, box: 143
[3682] zs- => 42, label: zs, instruction: 1, length: 0, box: 93
[3683] vj=4 => 145, label: vj, instruction: 2, length: 4, box: 64
[3684] rx=6 => 93, label: rx, instruction: 2, length: 6, box: 170
[3685] kgf=2 => 183, label: kgf, instruction: 2, length: 2, box: 136
[3686] bvt=5 => 142, label: bvt, instruction: 2, length: 5, box: 172
[3687] njnpq- => 36, label: njnpq, instruction: 1, length: 0, box: 183
[3688] nh=4 => 39, label: nh, instruction: 2, length: 4, box: 22
[3689] jp- => 183, label: jp, instruction: 1, length: 0, box: 26
[3690] qm- => 171, label: qm, instruction: 1, length: 0, box: 206
[3691] bctx=3 => 33, label: bctx, instruction: 2, length: 3, box: 193
[3692] fvd=1 => 126, label: fvd, instruction: 2, length: 1, box: 96
[3693] zfr=7 => 214, label: zfr, instruction: 2, length: 7, box: 18
[3694] bjbrrv- => 101, label: bjbrrv, instruction: 1, length: 0, box: 232
[3695] cf- => 22, label: cf, instruction: 1, length: 0, box: 137
[3696] hxn- => 139, label: hxn, instruction: 1, length: 0, box: 174
[3697] xbcm- => 215, label: xbcm, instruction: 1, length: 0, box: 58
[3698] pld=8 => 149, label: pld, instruction: 2, length: 8, box: 0
[3699] km=2 => 55, label: km, instruction: 2, length: 2, box: 8
[3700] zxf=3 => 216, label: zxf, instruction: 2, length: 3, box: 152
[3701] hscr=3 => 0, label: hscr, instruction: 2, length: 3, box: 192
[3702] fpmhbp- => 138, label: fpmhbp, instruction: 1, length: 0, box: 189
[3703] xndq=7 => 207, label: xndq, instruction: 2, length: 7, box: 235
[3704] bjq=6 => 0, label: bjq, instruction: 2, length: 6, box: 237
[3705] bqq=1 => 114, label: bqq, instruction: 2, length: 1, box: 212
[3706] dhb=7 => 82, label: dhb, instruction: 2, length: 7, box: 14
[3707] mpvh- => 232, label: mpvh, instruction: 1, length: 0, box: 59
[3708] kl- => 100, label: kl, instruction: 1, length: 0, box: 247
[3709] jkmvr=1 => 184, label: jkmvr, instruction: 2, length: 1, box: 90
[3710] knmdd=7 => 114, label: knmdd, instruction: 2, length: 7, box: 46
[3711] hjx=1 => 232, label: hjx, instruction: 2, length: 1, box: 138
[3712] tr=1 => 100, label: tr, instruction: 2, length: 1, box: 134
[3713] pjc=9 => 243, label: pjc, instruction: 2, length: 9, box: 173
[3714] sxs=5 => 64, label: sxs, instruction: 2, length: 5, box: 30
[3715] qn- => 204, label: qn, instruction: 1, length: 0, box: 223
[3716] ngttt=8 => 134, label: ngttt, instruction: 2, length: 8, box: 209
[3717] cqrh=4 => 111, label: cqrh, instruction: 2, length: 4, box: 94
[3718] gqgbf=8 => 220, label: gqgbf, instruction: 2, length: 8, box: 103
[3719] qfv- => 106, label: qfv, instruction: 1, length: 0, box: 157
[3720] mk=7 => 172, label: mk, instruction: 2, length: 7, box: 40
[3721] jr- => 249, label: jr, instruction: 1, length: 0, box: 60
[3722] sh- => 104, label: sh, instruction: 1, length: 0, box: 187
[3723] fzfg- => 10, label: fzfg, instruction: 1, length: 0, box: 61
[3724] ttx- => 29, label: ttx, instruction: 1, length: 0, box: 32
[3725] xc=9 => 17, label: xc, instruction: 2, length: 9, box: 11
[3726] xr=1 => 104, label: xr, instruction: 2, length: 1, box: 10
[3727] vnf- => 39, label: vnf, instruction: 1, length: 0, box: 138
[3728] lqh- => 114, label: lqh, instruction: 1, length: 0, box: 37
[3729] drv=6 => 159, label: drv, instruction: 2, length: 6, box: 172
[3730] dqrx=2 => 190, label: dqrx, instruction: 2, length: 2, box: 175
[3731] sn=4 => 146, label: sn, instruction: 2, length: 4, box: 33
[3732] hfcjfx=1 => 119, label: hfcjfx, instruction: 2, length: 1, box: 57
[3733] dhrgg- => 185, label: dhrgg, instruction: 1, length: 0, box: 252
[3734] msc- => 112, label: msc, instruction: 1, length: 0, box: 67
[3735] zmk=5 => 36, label: zmk, instruction: 2, length: 5, box: 130
[3736] gtnx=1 => 191, label: gtnx, instruction: 2, length: 1, box: 129
[3737] gfq=2 => 77, label: gfq, instruction: 2, length: 2, box: 94
[3738] qpnf=8 => 74, label: qpnf, instruction: 2, length: 8, box: 21
[3739] tsqxjb=1 => 202, label: tsqxjb, instruction: 2, length: 1, box: 44
[3740] kk- => 67, label: kk, instruction: 1, length: 0, box: 230
[3741] fh=9 => 116, label: fh, instruction: 2, length: 9, box: 14
[3742] zmk=2 => 241, label: zmk, instruction: 2, length: 2, box: 130
[3743] jkr=3 => 199, label: jkr, instruction: 2, length: 3, box: 167
[3744] sh=8 => 176, label: sh, instruction: 2, length: 8, box: 187
[3745] st=8 => 252, label: st, instruction: 2, length: 8, box: 135
[3746] jvtl=3 => 224, label: jvtl, instruction: 2, length: 3, box: 160
[3747] xj=4 => 19, label: xj, instruction: 2, length: 4, box: 130
[3748] mm=7 => 14, label: mm, instruction: 2, length: 7, box: 74
[3749] fcn=6 => 234, label: fcn, instruction: 2, length: 6, box: 151
[3750] bc- => 130, label: bc, instruction: 1, length: 0, box: 53
[3751] gz- => 110, label: gz, instruction: 1, length: 0, box: 97
[3752] cbnfl=5 => 151, label: cbnfl, instruction: 2, length: 5, box: 149
[3753] ggd- => 191, label: ggd, instruction: 1, length: 0, box: 162
[3754] fn- => 177, label: fn, instruction: 1, length: 0, box: 116
[3755] hlx=3 => 140, label: hlx, instruction: 2, length: 3, box: 204
[3756] mm- => 231, label: mm, instruction: 1, length: 0, box: 74
[3757] qr- => 80, label: qr, instruction: 1, length: 0, box: 35
[3758] kvzd- => 12, label: kvzd, instruction: 1, length: 0, box: 31
[3759] xzbll=7 => 208, label: xzbll, instruction: 2, length: 7, box: 204
[3760] nbp- => 29, label: nbp, instruction: 1, length: 0, box: 32
[3761] dj=9 => 84, label: dj, instruction: 2, length: 9, box: 238
[3762] lzzb- => 31, label: lzzb, instruction: 1, length: 0, box: 2
[3763] pf- => 147, label: pf, instruction: 1, length: 0, box: 54
[3764] qpnf=8 => 74, label: qpnf, instruction: 2, length: 8, box: 21
[3765] bcdqgj- => 120, label: bcdqgj, instruction: 1, length: 0, box: 203
[3766] svhqlj- => 101, label: svhqlj, instruction: 1, length: 0, box: 232
[3767] bcdqgj- => 120, label: bcdqgj, instruction: 1, length: 0, box: 203
[3768] dhb- => 235, label: dhb, instruction: 1, length: 0, box: 14
[3769] vv=5 => 238, label: vv, instruction: 2, length: 5, box: 12
[3770] bjbrrv=6 => 91, label: bjbrrv, instruction: 2, length: 6, box: 232
[3771] xvcp=2 => 144, label: xvcp, instruction: 2, length: 2, box: 65
[3772] rfh=1 => 254, label: rfh, instruction: 2, length: 1, box: 224
[3773] pj- => 23, label: pj, instruction: 1, length: 0, box: 122
[3774] fvd- => 93, label: fvd, instruction: 1, length: 0, box: 96
[3775] pfbkbm- => 15, label: pfbkbm, instruction: 1, length: 0, box: 242
[3776] flf- => 181, label: flf, instruction: 1, length: 0, box: 56
[3777] mp- => 74, label: mp, instruction: 1, length: 0, box: 125
[3778] qfmjv- => 65, label: qfmjv, instruction: 1, length: 0, box: 4
[3779] bqhxd=6 => 10, label: bqhxd, instruction: 2, length: 6, box: 183
[3780] xqqdv- => 65, label: xqqdv, instruction: 1, length: 0, box: 4
[3781] jp- => 183, label: jp, instruction: 1, length: 0, box: 26
[3782] bjf=2 => 161, label: bjf, instruction: 2, length: 2, box: 50
[3783] svz=6 => 38, label: svz, instruction: 2, length: 6, box: 83
[3784] zfr=3 => 146, label: zfr, instruction: 2, length: 3, box: 18
[3785] zsm=5 => 12, label: zsm, instruction: 2, length: 5, box: 106
[3786] sp=6 => 22, label: sp, instruction: 2, length: 6, box: 67
[3787] kc- => 59, label: kc, instruction: 1, length: 0, box: 94
[3788] ml- => 198, label: ml, instruction: 1, length: 0, box: 57
[3789] gtnx- => 142, label: gtnx, instruction: 1, length: 0, box: 129
[3790] mv=5 => 165, label: mv, instruction: 2, length: 5, box: 227
[3791] fc- => 70, label: fc, instruction: 1, length: 0, box: 185
[3792] krhb- => 84, label: krhb, instruction: 1, length: 0, box: 231
[3793] nch- => 70, label: nch, instruction: 1, length: 0, box: 185
[3794] xc=9 => 17, label: xc, instruction: 2, length: 9, box: 11
[3795] pkp- => 88, label: pkp, instruction: 1, length: 0, box: 171
[3796] lm- => 182, label: lm, instruction: 1, length: 0, box: 41
[3797] bbb=5 => 8, label: bbb, instruction: 2, length: 5, box: 230
[3798] cp=4 => 228, label: cp, instruction: 2, length: 4, box: 51
[3799] bn=6 => 99, label: bn, instruction: 2, length: 6, box: 240
[3800] rk=6 => 224, label: rk, instruction: 2, length: 6, box: 205
[3801] lk=8 => 124, label: lk, instruction: 2, length: 8, box: 7
[3802] qzft=3 => 197, label: qzft, instruction: 2, length: 3, box: 229
[3803] bsxz=3 => 151, label: bsxz, instruction: 2, length: 3, box: 119
[3804] dvn- => 37, label: dvn, instruction: 1, length: 0, box: 168
[3805] znx- => 125, label: znx, instruction: 1, length: 0, box: 128
[3806] pzv- => 253, label: pzv, instruction: 1, length: 0, box: 0
[3807] rzd=2 => 95, label: rzd, instruction: 2, length: 2, box: 48
[3808] lc- => 108, label: lc, instruction: 1, length: 0, box: 127
[3809] gd- => 152, label: gd, instruction: 1, length: 0, box: 235
[3810] sh=4 => 108, label: sh, instruction: 2, length: 4, box: 187
[3811] rzd=6 => 163, label: rzd, instruction: 2, length: 6, box: 48
[3812] dm=4 => 146, label: dm, instruction: 2, length: 4, box: 33
[3813] ts=4 => 200, label: ts, instruction: 2, length: 4, box: 151
[3814] ftd- => 251, label: ftd, instruction: 1, length: 0, box: 30
[3815] xvcp- => 78, label: xvcp, instruction: 1, length: 0, box: 65
[3816] sx- => 120, label: sx, instruction: 1, length: 0, box: 203
[3817] fsgl- => 25, label: fsgl, instruction: 1, length: 0, box: 92
[3818] bjv- => 95, label: bjv, instruction: 1, length: 0, box: 66
[3819] dqk- => 205, label: dqk, instruction: 1, length: 0, box: 208
[3820] qg- => 229, label: qg, instruction: 1, length: 0, box: 104
[3821] rqxk- => 131, label: rqxk, instruction: 1, length: 0, box: 38
[3822] bsxfk=5 => 144, label: bsxfk, instruction: 2, length: 5, box: 110
[3823] rqxk=1 => 4, label: rqxk, instruction: 2, length: 1, box: 38
[3824] bvt- => 105, label: bvt, instruction: 1, length: 0, box: 172
[3825] qjf- => 30, label: qjf, instruction: 1, length: 0, box: 17
[3826] fzfg- => 10, label: fzfg, instruction: 1, length: 0, box: 61
[3827] ftd- => 251, label: ftd, instruction: 1, length: 0, box: 30
[3828] rqgp- => 231, label: rqgp, instruction: 1, length: 0, box: 74
[3829] prdgn=7 => 255, label: prdgn, instruction: 2, length: 7, box: 27
[3830] gmvc=4 => 190, label: gmvc, instruction: 2, length: 4, box: 205
[3831] qmj=4 => 9, label: qmj, instruction: 2, length: 4, box: 184
[3832] mdps- => 33, label: mdps, instruction: 1, length: 0, box: 228
[3833] qp- => 14, label: qp, instruction: 1, length: 0, box: 1
[3834] vfpx- => 33, label: vfpx, instruction: 1, length: 0, box: 228
[3835] vmt- => 196, label: vmt, instruction: 1, length: 0, box: 87
[3836] xgq- => 189, label: xgq, instruction: 1, length: 0, box: 192
[3837] hcnmh- => 235, label: hcnmh, instruction: 1, length: 0, box: 14
[3838] tsqxjb- => 233, label: tsqxjb, instruction: 1, length: 0, box: 44
[3839] lqfr- => 18, label: lqfr, instruction: 1, length: 0, box: 197
[3840] jpmnk=2 => 79, label: jpmnk, instruction: 2, length: 2, box: 32
[3841] tch=2 => 238, label: tch, instruction: 2, length: 2, box: 223
[3842] bvr=1 => 232, label: bvr, instruction: 2, length: 1, box: 138
[3843] vmt=8 => 204, label: vmt, instruction: 2, length: 8, box: 87
[3844] xhb=7 => 166, label: xhb, instruction: 2, length: 7, box: 226
[3845] xhjtm=9 => 225, label: xhjtm, instruction: 2, length: 9, box: 219
[3846] vjtk- => 60, label: vjtk, instruction: 1, length: 0, box: 79
[3847] nqbl- => 42, label: nqbl, instruction: 1, length: 0, box: 93
[3848] fp- => 243, label: fp, instruction: 1, length: 0, box: 150
[3849] jvtl=5 => 2, label: jvtl, instruction: 2, length: 5, box: 160
[3850] brx=1 => 10, label: brx, instruction: 2, length: 1, box: 108
[3851] pld=3 => 64, label: pld, instruction: 2, length: 3, box: 0
[3852] vl=6 => 21, label: vl, instruction: 2, length: 6, box: 98
[3853] fc=1 => 247, label: fc, instruction: 2, length: 1, box: 185
[3854] zg=3 => 241, label: zg, instruction: 2, length: 3, box: 145
[3855] gfps=7 => 68, label: gfps, instruction: 2, length: 7, box: 192
[3856] mzg- => 75, label: mzg, instruction: 1, length: 0, box: 110
[3857] gc=4 => 107, label: gc, instruction: 2, length: 4, box: 218
[3858] gckl=6 => 164, label: gckl, instruction: 2, length: 6, box: 17
[3859] nqfn=2 => 146, label: nqfn, instruction: 2, length: 2, box: 3
[3860] bffjx=9 => 182, label: bffjx, instruction: 2, length: 9, box: 16
[3861] hxn- => 139, label: hxn, instruction: 1, length: 0, box: 174
[3862] tzz=8 => 157, label: tzz, instruction: 2, length: 8, box: 8
[3863] pj=7 => 62, label: pj, instruction: 2, length: 7, box: 122
[3864] ts=5 => 217, label: ts, instruction: 2, length: 5, box: 151
[3865] fn- => 177, label: fn, instruction: 1, length: 0, box: 116
[3866] jqfs=2 => 3, label: jqfs, instruction: 2, length: 2, box: 84
[3867] rqgp=3 => 202, label: rqgp, instruction: 2, length: 3, box: 74
[3868] dsc- => 39, label: dsc, instruction: 1, length: 0, box: 138
[3869] gkxmct=4 => 191, label: gkxmct, instruction: 2, length: 4, box: 174
[3870] ttx- => 29, label: ttx, instruction: 1, length: 0, box: 32
[3871] xndq- => 152, label: xndq, instruction: 1, length: 0, box: 235
[3872] stg=8 => 35, label: stg, instruction: 2, length: 8, box: 206
[3873] pnblf- => 239, label: pnblf, instruction: 1, length: 0, box: 210
[3874] shxm=5 => 50, label: shxm, instruction: 2, length: 5, box: 208
